caption,url,pos_sims,neg_sims,score
fried eggs with mushrooms and bread,https://thumb7.shutterstock.com/display_pic_with_logo/3265349/441008731/stock-vector-food-on-a-plate-egg-with-bread-and-mushrooms-vector-illustration-441008731.jpg,0.41134548743222904,0.5142181980661065,-0.10287271063387743
eggs in tomato sauce and bread on a pan,http://l7.alamy.com/zooms/fab75c05926d40cdb0c425a9da153068/traditional-middle-eastern-food-served-in-a-pan-djaj8n.jpg,0.4711753829278077,0.5803749877051612,-0.10919960477735347
white chocolate eggs with speckles on a bamboo tray stock photo,https://static8.depositphotos.com/1003101/980/i/950/depositphotos_9806514-stock-photo-sweets-in-the-form-of.jpg,0.5249608571228361,0.49345974655305225,0.031501110569783886
a giant turtle laying eggs on a beach with its head in the water,http://l7.alamy.com/zooms/bfa361a16c514176a534f753e425d60c/sea-turtle-on-the-island-of-trinidad-ftmgk3.jpg,0.34117698627567156,0.30129135437582005,0.039885631899851504
two easter eggs with umbrellas on the beach,https://media.istockphoto.com/photos/easter-eggs-on-the-beach-picture-id483874679?k=6&m=483874679&s=612x612&w=0&h=_IfitfzSEEJGDi_GFD6KtX6XC46fLAx90vNAJcgJBu8=,0.40383827665739686,0.4708091329943647,-0.06697085633696787
a colorful easter eggs in the grass with flowers and butterfly,https://static6.depositphotos.com/1072356/601/v/950/depositphotos_6013722-stock-illustration-vector-illustration-of-easter-eggs.jpg,0.4311231141863948,0.5811231960328535,-0.15000008184645863
a nest with colorful easter eggs,https://blog.dacadoo.com/wp-content/uploads/2016/03/800x799/14116719.jpg,0.5204594133968377,0.6513590322609781,-0.13089961886414048
seagulls with eggs and easter eggs,https://thumb7.shutterstock.com/display_pic_with_logo/3922217/748282189/stock-vector-gulls-and-egg-on-a-blue-background-seamless-pattern-of-birds-748282189.jpg,0.4618679982299804,0.5998141901081367,-0.13794619187815632
steak with fried eggs and tomatoes on the plate,https://thumb1.shutterstock.com/display_pic_with_logo/1087556/412055893/stock-vector-bacon-tomato-and-fried-eggs-on-the-plate-vector-illustration-412055893.jpg,0.4030397452931052,0.4615108153597093,-0.05847107006660407
an overhead view of cupcakes decorated with eggs,http://46j6bj2j51papmb0q1wvc8as.wpengine.netdna-cdn.com/wp-content/uploads/2016/03/Sunny-Side-Up-Cupcakes-1-682x1024.jpg,0.559179186769981,0.6182742523096024,-0.059095065539621405
"a nest filled with four blue eggs, sitting in the trees outside of a house",https://media.istockphoto.com/photos/nest-of-a-bird-with-five-eggs-in-the-wild-picture-id675659096?k=6&m=675659096&s=612x612&w=0&h=2sxy1Wp6P89V_yEtg0mcX4LAiRKj38pe11YF5k7mJf0=,0.3967182786760379,0.4288216027457529,-0.032103324069714945
"some white eggs, broken and the other half empty",http://l7.alamy.com/zooms/591cb4e1df534a55bec47a8843e7459b/close-up-photo-of-white-eggs-in-a-raw-cemyja.jpg,0.6364543510597654,0.5968335476342044,0.03962080342556107
a bunny with six colorful eggs on the grass,https://thumbs.dreamstime.com/b/colorful-porcelain-easter-rabbit-sun-little-colorful-porcelain-easter-rabbit-eggs-against-sky-grass-background-d-169472581.jpg,0.4918011824277489,0.5360179302158049,-0.04421674778805601
cute cartoon rabbit with a basket of easter eggs,https://us.123rf.com/450wm/alexbannykh/alexbannykh1903/alexbannykh190300010/119245943-stock-vector-friendly-smiling-easter-bunny-with-a-basket-of-colorfully-painted-eggs-walking-among-flowers-on-gree.jpg?ver=6,0.4031332722463464,0.5614604716233093,-0.15832719937696288
eggs are in a pan with feta cheese and spinach,https://tastykitchen.com/wp-content/uploads/2012/02/Tasty-Kitchen-Blog-Egg-Bake-10.jpg,0.4557459394609947,0.6349829373318788,-0.17923699787088415
fried eggs on toast with ketchup and garlic on the side,https://img.freepik.com/free-photo/fried-eggs-plate-with-green-onions-breakfast-beautiful-serving-dish-proper-nutrition_73741-644.jpg?size=626&ext=jpg,0.39151575635187474,0.4558492469876267,-0.06433349063575194
a picture of a person putting plastic eggs in them,https://i.chzbgr.com/full/9259334400/h29885FF6/known-real-fear-until-youve-tried-to-use-one-of-these-above-pics-of-little-rubber-toys-that-pop-up,0.4652639961284626,0.572005090885375,-0.1067410947569124
"easter bread with blue, green, and red eggs",https://lostinplovdiv.com/media/images/92439182cb38190ec50ebb52868c577a28a17b254a06155a8b997b47dc460cbb.jpeg,0.41651395802415525,0.6184266917533527,-0.2019127337291975
"eggs in the shape of a heart, toast and raspberries stock images",https://thumbs.dreamstime.com/b/valentines-day-brunch-concept-heart-shaped-eggs-toast-jam-over-dark-stone-background-top-view-table-scene-136124194.jpg,0.5130640634538882,0.4406644745166813,0.07239958893720694
"a plate of food that includes eggs, waffles and beans",https://lp-cms-production.imgix.net/features/2019/05/BarbaraCocina_Laureles-04d985cf1bc6.jpg?auto=format&fit=crop&q=40&sharp=10&vib=20&ixlib=react-8.6.4,0.4084006751487978,0.5423006951564107,-0.13390002000761286
"a plate of eggs and coffee with fork, knife and spoon stock illustration",https://thumbs.dreamstime.com/b/fried-eggs-breakfast-plate-fork-knife-wooden-cooked-desk-top-view-top-view-fried-eggs-breakfast-112101175.jpg,0.4860930525370079,0.5205043565765136,-0.03441130403950571
"a close up of a breakfast sandwich on a plate with mushrooms, eggs, mushrooms, and tomatoes",http://katieatthekitchendoor.com/wp-content/uploads/2015/05/2015-05-08-284-2000x1363.jpg,0.4286451225397032,0.5546245690634805,-0.12597944652377724
three eggs are sitting in a white bowl on a table,https://i1.wp.com/goldilockskitchen.com/wp-content/uploads/2019/03/Challah1.jpg?resize=650%2C431&ssl=1,0.5908290787771093,0.55916531986473,0.03166375891237938
"a plate with vegetables, hard boiled chicken breast, boiled eggs and tomatoes, on dark background",https://img.freepik.com/free-photo/plate-with-keto-diet-food-set-products-ketogenic-diet-plate-cherry-tomatoes-boiled-broccoli-steamed-chicken-breast-salad-with-arugula-avocado-quail-eggs-keto-lunch_84130-1660.jpg?size=626&ext=jpg,0.5272764741342106,0.49211988667615675,0.03515658745805389
small plastic easter eggs with different designs,https://i.pinimg.com/originals/b7/7d/73/b77d73d7fa2f9749971345e0923fb8dc.jpg,0.43912789760329524,0.7148226610301007,-0.2756947634268055
the eggs are stuffed with asparagus and cheese,https://theoldquayhouse.com/wp-content/uploads/2017/06/old-quay-house-massey-asparagus-02-scaled.jpg,0.4543069867401354,0.4742926377395335,-0.019985650999398086
a bowl of cheese and eggs being stirred,https://livingsweetmoments.com/wp-content/uploads/2017/10/Cheese-Stuffed-Yuca-Balls-recipe-process-cheese.jpg,0.4613469747323286,0.6649551257024002,-0.20360815097007162
"a plate with bacon, eggs, beans and bacon",https://r-cf.bstatic.com/images/hotel/max1024x768/115/115477021.jpg,0.41553154177579243,0.6392793613143382,-0.22374781953854572
an egg dying in a cake on a plate with a knife and colored eggs on a tablecloth,https://img.freepik.com/free-photo/tasting-traditional-easter-cake-woman-cuts-cake-with-knife-colored-eggs-table_115128-100.jpg?size=626&ext=jpg,0.5252725703409198,0.6191962633016931,-0.0939236929607733
"a watercolor seamless pattern with the image of easter eggs, bouquets and watering can, flowers and",https://image.shutterstock.com/image-illustration/watercolor-vintage-happy-easter-seamless-600w-375715714.jpg,0.4022126428661399,0.5368807655410547,-0.1346681226749148
a plate of eggs and bacon on a table,https://live.staticflickr.com/77/215930350_a4af265e8b_z.jpg,0.5474047020482833,0.7096974400714007,-0.1622927380231174
a girl with a basket filled with painted eggs,https://scrippsamg.com/wp-content/uploads/2017/04/shutterstock_245440294.jpg,0.4407592012944332,0.6306770369551148,-0.1899178356606816
a wicker basket with eggs in purple and gold,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F34%2F2013%2F03%2F19035939%2Feaster-basket-nest-014-r-mld109766_vert.jpg,0.5168801956409744,0.6936828699478378,-0.17680267430686336
"a breakfast plate with omelet, eggs, and potatoes",https://i0.wp.com/www.lavenderandlovage.com/wp-content/uploads/2016/01/P1040394.jpg?resize=680%2C511&ssl=1,0.3950810031088536,0.5866657729315998,-0.19158476982274625
croutons on a baking pan with eggs and brown bread,https://www.mamaknowsglutenfree.com/wp-content/uploads/2018/05/schar-toasted-bread-1.jpg,0.45979298009048997,0.5179498224151613,-0.05815684232467133
"a basket of decorated easter eggs with a banner saying, `, surprise for the kids",https://i.pinimg.com/originals/a6/73/44/a6734416abc906f691f82056623109c1.jpg,0.45561840103380935,0.5732117567238749,-0.11759335569006557
