caption,url,pos_sims,neg_sims,score
a black car crossing a bridge over the lake,http://static.flickr.com/1306/575750303_44247d37d0.jpg,0.5328298299989425,0.4183968750256944,0.11443295497324807
the bird is flying over the car in the alley,http://static.flickr.com/4019/4693326200_5abf61ed8e.jpg,0.3072718550301019,0.3327098182463312,-0.02543796321622932
a cat sleeping inside of a cardboard box,http://static.flickr.com/3338/3233321217_1eef1d86ae.jpg,0.25882495116712567,0.29425505110935746,-0.035430099942231785
an old rusted toy car in the middle of the road,http://static.flickr.com/4122/4888775923_1f2cc5df71.jpg,0.4190351504822411,0.44826586277038194,-0.029230712288140837
a very rare black ferrari enzo car in the enzo zone,http://static.flickr.com/3266/3165589816_183c417815.jpg,0.4372590373543974,0.38869224829420984,0.048566789060187576
cars on the road and trucks driving on the bridge,http://static.flickr.com/5058/5478191757_e2ccee3492.jpg,0.3333321371982338,0.4808918419956259,-0.1475597047973921
a car that was damaged by a parked car in front of the house,http://static.flickr.com/2074/2252579502_d081599d49.jpg,0.4330046141687801,0.4298249409565326,0.0031796732122474913
a religious shrine in a small city that sells the various holy cards from religious messengers in the mountains,http://static.flickr.com/1169/565739272_611d1dbea5.jpg,0.20941552783612527,0.21283148575017177,-0.0034159579140465024
a church room with two windows and some red carpet,http://static.flickr.com/3340/4574231183_00fcaa6d5f.jpg,0.3137998857025604,0.25512058022077305,0.05867930548178735
grass with car in background,http://static.flickr.com/4004/4531861863_f2551a9515.jpg,0.5000665264695517,0.4524040245347109,0.04766250193484084
a car on the side of the road in the middle of nowhere,http://static.flickr.com/4152/5167481029_1822e7e2e9.jpg,0.43795792960313273,0.44881015362933463,-0.010852224026201895
"a girl riding a bike on the beach in lagracana, nicaragua",http://static.flickr.com/23/91416904_3642d1c29e.jpg,0.1629196107653735,0.19341265549546807,-0.030493044730094565
a car passing by the side of the road on a highway,http://static.flickr.com/2325/1992524926_92ea8c8c3f.jpg,0.408373242648542,0.46893507548516405,-0.06056183283662203
a bmw car parked in front of a wall covered in graffiti,http://static.flickr.com/3518/3277340609_1ff8147355.jpg,0.4629122760433854,0.5596262687166271,-0.09671399267324171
the sign for fort carson memorial and recreation in sheridan,http://static.flickr.com/3155/2388055314_0691fb18b2.jpg,0.21641245877661974,0.21077001717976798,0.0056424415968517605
two people are sitting in a train carriage,http://static.flickr.com/2631/3696677231_e27e296ab8.jpg,0.23526882601530286,0.2831501094979442,-0.04788128348264137
the car parked at a sidewalk in front of a store,http://static.flickr.com/3250/3027073830_9ec6989d7b.jpg,0.4216340843376139,0.5066989893474859,-0.08506490500987202
the train and the car as seen in a moving train,http://static.flickr.com/77/160864451_c21de30842.jpg,0.38775646237182504,0.4245690446778985,-0.03681258230607348
boy reading a book in the car,http://static.flickr.com/3271/2947280637_0ecd1967fe.jpg,0.3237453235564088,0.4337703253685972,-0.11002500181218844
a boy with blond hair holding a red card,http://static.flickr.com/1063/528196732_e65b8493a8.jpg,0.3207288172571808,0.21752519257771963,0.10320362467946115
the driver of the horse cart is getting ready to pull,http://static.flickr.com/3058/2612894601_69f70862de.jpg,0.2563957429790215,0.2843302831333058,-0.02793454015428426
a black car that is covered in pink petals,http://static.flickr.com/48/136588755_af047165f0.jpg,0.6178529348327665,0.5580869078646373,0.05976602696812916
a group of men standing in front of an old car,http://static.flickr.com/3272/2882292896_9274d61167.jpg,0.3775606990738278,0.46657371669736464,-0.08901301762353686
a car drives down a street in the late afternoon sun,http://static.flickr.com/3512/3298352019_24bb834421.jpg,0.4164113399691727,0.4615138515856406,-0.045102511616467944
an old turquoise truck parked in the parking lot of a car dealers,http://static.flickr.com/5084/5240910960_aca4707feb.jpg,0.47334768337919175,0.46723201213369364,0.006115671245498111
a hand is holding up a car mirror with a person holding a camera,http://static.flickr.com/59/175861649_3a1f602d9a.jpg,0.3906261716976697,0.38324308619580433,0.007383085501865394
a tree that has been carved into the shape of a fish,http://static.flickr.com/3266/2856008504_0b91bf5119.jpg,0.2957411589399457,0.32554603787932296,-0.029804878939377277
a smart car parked by the side of the road,http://static.flickr.com/4094/4930062022_1b70b5acf6.jpg,0.5132383967275745,0.5114077813405212,0.0018306153870533137
the light in the street from a car is blurry,http://static.flickr.com/2436/3680393418_27e1eb3b56.jpg,0.3637158548410363,0.4428165609233124,-0.0791007060822761
a girl is playing with a toy car,http://static.flickr.com/136/340464848_460045c5bd.jpg,0.37898387572348524,0.41222615765185533,-0.03324228192837009
a carnation in a flower pot in the window,http://static.flickr.com/4074/4927275916_ce5434fc97.jpg,0.26093515085957975,0.2492713429398862,0.011663807919693542
a car is on the highway with mountains in the background,http://static.flickr.com/2393/2088934852_b57a0bc59d.jpg,0.4536336774330963,0.4820025800451208,-0.028368902612024516
a brown dog sitting on a harness in the backseat of a car,http://static.flickr.com/2101/2074506845_277b3d2d8b.jpg,0.3420645219336788,0.3874306423068421,-0.04536612037316329
girl in bright red and yellow dress leads the crowd into a carnival,http://static.flickr.com/3623/3350385342_2cf47ea731.jpg,0.24557891913083635,0.3273290861606179,-0.08175016702978155
elephant being transported on a wooden cart through a puddle,http://static.flickr.com/2344/2521164686_f4c9e7faf8.jpg,0.2363867167550879,0.3307103122520966,-0.09432359549700872
an old rusty car sits next to a small truck,http://static.flickr.com/3070/2662944320_660116ed6d.jpg,0.4285118357087547,0.4211644224363876,0.007347413272367098
car crossing a wooden bridge over the stream in flinders,http://static.flickr.com/3657/3412847462_e58133d144.jpg,0.2648999239363768,0.31663618253747533,-0.05173625860109854
the emblem on the door of the car that was being used in the movie,http://static.flickr.com/2512/4003343135_f52f61d529.jpg,0.46733874121483965,0.441074653851004,0.026264087363835675
a carved in tree at the base of the hill,http://static.flickr.com/1365/5151415027_00d143dbee.jpg,0.21334641179240058,0.23821223365038885,-0.024865821857988274
an odd sighting in the road with some cars,http://static.flickr.com/12/14435566_ec6beb6846.jpg,0.3662856566297903,0.41849846040350025,-0.05221280377370996
the shattered glass in a car door,http://static.flickr.com/47/146387496_27d73422ca.jpg,0.3626192367681462,0.31199262055476673,0.050626616213379494
dog on top of a blanket laying in the back of a car,http://static.flickr.com/2723/4141823700_2932d40df4.jpg,0.3854043010351315,0.4007736506648277,-0.01536934962969616
an abandoned car parked in a field,http://static.flickr.com/2377/2095783296_033115c6ac.jpg,0.41396956259375967,0.4355644207181617,-0.02159485812440204
a lion face carved into a pumpkin,http://static.flickr.com/2683/4409453835_a6a72ebaa2.jpg,0.2493020254451443,0.2828546813190865,-0.03355265587394218
a young girl hugs her dog on the carpet,http://static.flickr.com/1039/5183373505_a62488d91c.jpg,0.19672213210999948,0.2263431201200258,-0.029620988010026328
cat looking out the window of a car at dusk,http://static.flickr.com/2378/2258482019_9695fe161c.jpg,0.38564274225226236,0.39101481269143923,-0.005372070439176868
a car is on a snowy road in the uk,http://static.flickr.com/4048/4250013835_31c091df61.jpg,0.4410801525874545,0.4344046942826656,0.006675458304788884
"a girl with a yellow and red shirt, black cardigan, a backpack and orange sneakers and a black",http://static.flickr.com/2599/3765024388_9bcb84db28.jpg,0.3060406598043625,0.21308760635662133,0.09295305344774119
"a cute car painted by artist jenny jones, with dogs",http://static.flickr.com/4058/4261573918_7e0aa29a81.jpg,0.4052723519445463,0.5113031331476966,-0.10603078120315029
my car in the forest,http://static.flickr.com/2706/4430763911_41c5e209a4.jpg,0.43133695242772535,0.45356906268647174,-0.022232110258746385
a tree that is in the process of being damaged by a car,http://static.flickr.com/1051/1426122684_22fb6addc4.jpg,0.3645686337194756,0.46026193965302753,-0.09569330593355191
a giant rock being driven through the street by a car,http://static.flickr.com/4046/4420270937_2e6a907fe4.jpg,0.3624702540041448,0.45313241963827244,-0.09066216563412766
blurry car lights on the side of the road at night,http://static.flickr.com/2189/3544783364_7f97c7f986.jpg,0.3662134406186717,0.41931131765111035,-0.05309787703243862
cars driving over a bridge near the highway,http://static.flickr.com/89/253784107_082c4dcb1f.jpg,0.3705188080842126,0.4683422911538993,-0.09782348306968669
a white car with a chrome wheel and some grass,http://static.flickr.com/3039/2328056844_a74682d7f8.jpg,0.577558138600887,0.5476505931164342,0.029907545484452847
a car with lots of toy figures on the roof in front of the courthouse building,http://static.flickr.com/42/124485151_5d7155e20e.jpg,0.4444768804688121,0.47447515968316034,-0.029998279214348222
a tree with face carvings,http://static.flickr.com/4106/5091064382_9923d8dc54.jpg,0.3123684927872314,0.3345132323051625,-0.02214473951793111
people waiting at the side of a road near a car,http://static.flickr.com/3414/3429303461_1623c4de10.jpg,0.37480743857644333,0.4409770174845581,-0.06616957890811476
an old train car has blue lettering on the side,http://static.flickr.com/3495/3808799391_c9d31efab7.jpg,0.46533707825363535,0.39186064064856324,0.07347643760507211
a carved door in the shape of a man holding his arms crossed,http://static.flickr.com/122/287468843_438810e4f8.jpg,0.25256328108759585,0.2332615825782683,0.01930169850932756
a man driving his car through a small street in nice city,http://static.flickr.com/3283/2722859749_0330fb452a.jpg,0.3890839665525725,0.4973432330796463,-0.1082592665270738
an elephant carrying a cart on its back,http://static.flickr.com/187/390960632_3eea4c6431.jpg,0.2978806824286209,0.29295280062518086,0.0049278818034400595
my car on the boardwalk in front of a field,http://static.flickr.com/3653/3402363648_eba4fd4e96.jpg,0.4591439369561085,0.46469110710488537,-0.00554717014877687
cars are stuck in the snow on the highway,http://static.flickr.com/3646/3414873571_b4578a01c0.jpg,0.28762450732523065,0.4678309045012452,-0.18020639717601455
an old car covered in car trash on the side of the road,http://static.flickr.com/23/30481419_2c6656ae99.jpg,0.4183976244963074,0.452391472042586,-0.0339938475462786
lion standing next to car looking at the photographer,http://static.flickr.com/2532/3897267570_4c5840d5f0.jpg,0.39003347382790465,0.40741227603287267,-0.017378802204968014
two people in a car seat looking out the window,http://static.flickr.com/2654/4024809113_0c3cb2ab59.jpg,0.37759520847141037,0.43028816872292097,-0.0526929602515106
the car was in line with people who didn't be waiting to board,http://static.flickr.com/1155/4604190572_952a1ebf3f.jpg,0.3554050588772625,0.3953436119729988,-0.039938553095736296
a shiny red ferrari sports car on a reflective surface,http://static.flickr.com/4101/4881891706_01ec6d6aeb.jpg,0.6613200497095396,0.48432278809063306,0.17699726161890655
two dogs sitting in the back seat of a car,http://static.flickr.com/3275/2571427228_2d14a63191.jpg,0.2902178253311346,0.3799199479902258,-0.08970212265909122
a wooden cross carved in the shape of a tree,http://static.flickr.com/106/307730264_3221d25b26.jpg,0.24052316273323418,0.24067524561923045,-0.00015208288599627418
a building with a car parked on the side of it,http://static.flickr.com/3477/3226554255_09382b67d4.jpg,0.4598117331334371,0.4879502432546576,-0.028138510121220484
a cat sits in the back seat of a car,http://static.flickr.com/173/377096675_28580f39c1.jpg,0.34794433963421195,0.4139807553814074,-0.06603641574719543
