caption,url,pos_sims,neg_sims,score
a gas stove in the kitchen and burning blue flames stock photography,https://thumbs.dreamstime.com/b/frying-pan-stove-natural-gas-burning-kitchen-panel-steel-ring-burner-close-up-156950513.jpg,0.6215315152838762,0.6750330102694507,-0.05350149498557455
a cooking pot boiling on a gas stove,https://contentgrid.homedepot-static.com/hdus/en_US/DTCCOMNEW/fetch/FetchRules/Rich_Content/15000btu-power-boil-burner.jpg,0.5768757662225313,0.775286109347471,-0.19841034312493966
a green portable stove that can be used as an outdoor propane gas stove,https://www.expocafeperu.com/w/2020/02/how-to-install-a-propane-stove-top-top-rated-propane-stove-coleman-bottle-top-propane-stove-review-single-burner-propane-stove-top-1092x1092.jpg,0.6089664859925923,0.531953842244754,0.07701264374783834
a gas stove with two burners in a kitchen,https://www.thespruce.com/thmb/SSx52lolr7IvkQAosRExMwZPK_w=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/close-up-of-a-gas-stove-burner-126173751-57a37ea13df78cf45927d275.jpg,0.782004342646155,0.7299315013750054,0.05207284127114964
a grilled shrimp and scallops on the gas stove,https://www.bonjourlife.com/wp-content/uploads/2015/01/The-Original-Stove-Top-Grill-For-Indoor-BBQ-4.jpg,0.48663396436583317,0.5814532274959905,-0.09481926313015732
an antique gas stove,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=586382434786077,0.6442795151561768,0.8012037155008475,-0.1569242003446707
the kitchen is equipped with a gas stove,https://odis.homeaway.com/odis/listing/4815b930-ef8b-4984-a290-ddfd8f88d9eb.c10.jpg,0.610802778143554,0.7100027759761198,-0.09919999783256583
a bowl of boiling eggs on top of a gas stove,https://i2.wp.com/www.downshiftology.com/wp-content/uploads/2020/04/Hard-Boiled-Eggs-2.jpg,0.558001121357415,0.6460469930785175,-0.08804587172110256
a gas stove with blue flames,https://chefsdepot.co.za/wp-content/uploads/2019/07/Chefs-Depo-Facebook-gas.jpg,0.675446209314464,0.7536514176819568,-0.07820520836749278
the kitchen is full of ingredients and a gas stove,https://static01.nyt.com/images/2016/10/30/realestate/30RENTER3/30RENTER3-articleLarge.jpg?quality=75&auto=webp&disable=upscale,0.5866804346720695,0.7482263117035134,-0.16154587703144385
sauce being stirred in a saucepan on a gas stove,https://wendypolisi.com/wp-content/uploads/2019/06/steak-with-muchrooms-process-2-680x510.jpg,0.4560044735207161,0.589526731494435,-0.13352225797371892
a blue gas stove with four burners,https://cdn.bigchill.com/media/wysiwyg/Content/Blog/2019/06/05/04/5_Classic_Summer_Colors_in_the_Kitchen_11.jpg,0.8040609003110442,0.6992698984645506,0.10479100184649359
"the cook has prepared the pans with a lot of bread on the gas stove in the kitchen, the",https://thumbs.dreamstime.com/b/woman-standing-stove-kitchen-cooking-hd-78699267.jpg,0.4236173322491587,0.5241498066144246,-0.10053247436526586
a pan with water on a gas stove vector flat illustration isolated on white background stock illustration,https://thumbs.dreamstime.com/b/print-155714838.jpg,0.5996719644584027,0.5459832638375057,0.05368870062089692
a pan on a gas stove,https://coolpeopleforhire.files.wordpress.com/2012/10/img_3640.jpg?w=584&h=438,0.6446737960321341,0.6630176421840391,-0.018343846151904986
someone is putting a small coffee pot on the gas stove,https://img.freepik.com/free-photo/preparing-coffee-with-vintage-italian-machine-homemade_102290-689.jpg?size=626&ext=jpg,0.5325697241741548,0.5824884200518889,-0.04991869587773412
a metal model of a gas stove with an old fashioned oil lamp on top,https://i.pinimg.com/originals/12/0e/71/120e7176858ad5d612e54bf3f301a1e1.jpg,0.5994308036243235,0.6368011792035743,-0.037370375579250714
realistic burning gas stove with blue flames,https://thumb7.shutterstock.com/display_pic_with_logo/110713/179701985/stock-photo-flames-of-gas-stove-in-the-dark-179701985.jpg,0.5805638115859729,0.6553073655149301,-0.07474355392895715
an electric fireplace with the built in stove and a built in gas stove,https://www.hengesinsulation.com/wp-content/gallery/fireplaces/maj_dv_500dvb_brss.jpg,0.556170656514694,0.5321921500413134,0.023978506473380623
